Provider Id,Provider State,DRG Charges 039,DRG Charges 057,DRG Charges 064,DRG Charges 065,DRG Charges 066,DRG Charges 069,DRG Charges 092,DRG Charges 100,DRG Charges 101,DRG Charges 166,DRG Charges 175,DRG Charges 176,DRG Charges 177,DRG Charges 178,DRG Charges 180,DRG Charges 189,DRG Charges 190,DRG Charges 191,DRG Charges 192,DRG Charges 193,DRG Charges 194,DRG Charges 195,DRG Charges 202,DRG Charges 207,DRG Charges 208,DRG Charges 242,DRG Charges 243,DRG Charges 246,DRG Charges 247,DRG Charges 252,DRG Charges 253,DRG Charges 269,DRG Charges 270,DRG Charges 280,DRG Charges 281,DRG Charges 282,DRG Charges 286,DRG Charges 287,DRG Charges 291,DRG Charges 292,DRG Charges 293,DRG Charges 299,DRG Charges 300,DRG Charges 305,DRG Charges 308,DRG Charges 309,DRG Charges 310,DRG Charges 312,DRG Charges 313,DRG Charges 314,DRG Charges 315,DRG Charges 329,DRG Charges 330,DRG Charges 331,DRG Charges 371,DRG Charges 372,DRG Charges 377,DRG Charges 378,DRG Charges 389,DRG Charges 390,DRG Charges 391,DRG Charges 392,DRG Charges 393,DRG Charges 394,DRG Charges 418,DRG Charges 439,DRG Charges 460,DRG Charges 469,DRG Charges 470,DRG Charges 473,DRG Charges 480,DRG Charges 481,DRG Charges 482,DRG Charges 483,DRG Charges 536,DRG Charges 552,DRG Charges 563,DRG Charges 602,DRG Charges 603,DRG Charges 637,DRG Charges 638,DRG Charges 640,DRG Charges 641,DRG Charges 682,DRG Charges 683,DRG Charges 689,DRG Charges 690,DRG Charges 698,DRG Charges 699,DRG Charges 811,DRG Charges 812,DRG Charges 853,DRG Charges 870,DRG Charges 871,DRG Charges 872,DRG Charges 897,DRG Charges 917,DRG Charges 918,DRG Charges 948,DRG Charges 981
10083,AL,,,,52897.68,,,,,,,,57438.06,133843.27,,,102494.5,72770.77,55731.64,46530.87,83897.04,68790.32,44989.59,,,,,,,140473.45,,,,,126873.68,65137.46,,,68369.93,72647.37,52914.57,42662.28,,,,78824.67,51828.56,33909.89,45492.58,44373.92,,,,142383.85,80544.36,,,,62144.08,,,66084.42,55047.6,,46570.81,,54941.44,,,98587.99,,,89649.73,73445.77,109772.42,,49246.94,41422.5,,43982.69,,,,41438.57,,58980.6,60739.04,46008.84,,,,49426.42,,,96005.93,62692.95,,87647.75,,46277.47,
10085,AL,26460.69,13747.36,28561.26,15895.92,14097.27,11469.75,,,14658.5,,19785.4,11489.19,29559.65,21061.73,29841.08,22740.41,15853.57,12127.32,9110.96,14926.33,12774.48,9452.42,11949.36,87801.6,37758.42,,,,,,,,,26015.5,17332.22,,34892.62,22890.19,20196.97,12601.43,9157.17,11719.91,,,19904.12,13242.51,8271.0,11938.45,10270.86,38914.57,,115510.61,46273.97,41131.07,,15109.19,27224.05,17216.1,10285.58,9043.92,24853.71,11521.48,25521.89,15195.69,34967.82,,,,43953.33,,57133.54,37368.21,,73946.57,,11313.87,9190.21,12779.0,10904.27,28422.14,11841.49,14519.57,9041.54,21140.69,12657.24,15260.1,11187.78,20138.6,15016.44,,11423.44,78017.77,90625.19,26914.6,11697.06,7604.89,21768.22,,7014.5,54026.79
10086,AL,,,,,,,,,,,,,,,,34054.68,31663.81,26975.7,21334.5,,25978.44,20390.79,,,,,,,,,,,,,,,,,30375.25,,,,,,,,,,,,,,,,,,,,,,,22848.45,,,,,,,,,,,,,,,,,22747.33,,,,,,,,21971.17,,,,21013.75,,,39732.31,,,,,,
10087,AL,,,35966.1,17331.53,,,,,13811.14,,,,,,,13652.84,,,,,,,,,26532.21,,,,,24774.12,,,,,,,,,13785.73,,,,,,,,,,,31864.8,,,29986.75,27396.5,,,19826.87,,,,,10238.08,,,,,54778.58,,,,,,,,,,,,,,,15455.35,,19788.87,,,,,,17377.91,9165.07,93281.69,,27078.04,12735.36,,,,,
10089,AL,,,,30171.62,,,,,,,,,,,,,37188.33,29126.56,18535.54,52662.2,39336.58,,19911.0,157966.08,74982.14,,,,,,,,,,,,,45175.29,35603.78,32631.64,,,,,39922.5,27088.26,16990.25,20038.53,24610.76,,,,,,,43565.58,92514.08,38626.06,35675.29,,,28331.77,,,,,113940.11,,77543.28,52937.5,,68084.59,,,,26175.45,,,27759.65,,22425.42,,23526.97,48814.31,30530.86,40371.85,26350.98,,,,,,,47813.39,42733.89,18404.28,56019.69,21179.74,,
10090,AL,9348.91,,44870.0,24334.4,19156.06,17992.93,,27912.82,16625.67,97068.5,33427.09,,36192.54,23600.33,,31694.27,29410.31,20154.63,13187.72,35009.93,23114.83,16577.14,18850.41,116172.29,69965.79,,44378.2,86771.7,61427.02,40176.71,36018.89,,,42140.45,28916.07,20420.23,48753.62,32379.17,26431.09,17753.03,10798.8,,,15907.77,25368.71,15991.2,10239.55,18951.0,11509.75,,,117435.69,44370.15,,,19238.93,30960.2,17094.39,,12205.82,19353.89,18322.92,,19519.0,,21824.75,35508.0,,27501.87,18618.03,57707.57,31458.04,26607.64,35823.26,13492.69,22047.71,17776.57,31334.17,15736.57,32183.55,16507.4,28776.59,18102.29,31066.55,17535.09,20903.41,16385.47,44473.53,,25167.37,13995.27,104729.21,129164.74,44586.93,24149.7,,35144.85,,15265.93,66584.93
10091,AL,,,,,,,,,,,,,,,,,10266.53,,,,11809.33,,,,,,,,,,,,,,,,,,,,8745.55,,,,,,,,,,,,,,,,,,,,,10024.75,,,,,,,,,,,,,,,,,8383.08,,,,9236.46,,,,10146.08,,,,,,,,,,,,,
10092,AL,20574.14,15797.35,42829.28,20333.97,17976.6,21401.67,21547.71,30155.4,17112.09,77622.72,31346.38,18190.55,33733.87,23010.47,40113.57,31724.38,27772.92,18011.3,14962.75,29286.5,19856.88,13978.28,18651.13,141788.06,63666.03,78212.5,63413.63,82016.05,57189.28,65753.35,51600.62,70068.41,108358.75,39525.34,24022.53,17043.92,43561.02,27569.83,31269.34,17294.12,12459.94,23203.28,18692.14,16554.67,30557.88,19220.68,15422.85,17790.52,17664.11,30090.43,24754.77,103289.53,59058.88,44182.27,35481.5,22155.22,51621.62,25722.42,20564.56,15884.52,30825.11,17734.59,43105.42,20904.06,38981.95,20497.32,70357.08,59796.57,39779.37,30909.0,63225.78,43151.0,40193.64,53542.91,13826.61,21556.12,13457.09,31840.15,16303.83,28435.46,20749.86,23733.56,17735.19,32494.91,20445.08,21810.18,15263.1,43189.68,23315.72,33161.13,24027.43,101087.17,134850.89,44518.44,25315.85,15334.72,29682.71,12501.55,15145.89,88676.06
10095,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9466.67,,6232.0,,,,,,,,,,,,,
10097,AL,,,,,,,,,,,,,,,,,,,,,8720.08,,,,,,,,,,,,,,,,,,,7813.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7837.92,,,,7636.07,,,,,,,,,,,,,
10099,AL,,,,,,,,,,,,,,,,,,,,,13295.83,10802.13,,,,,,,,,,,,,,,,,,9488.0,7083.0,,,,,10266.0,7795.81,,,,,,,,,,,11657.76,,,,9616.21,,,,,,,,,,,,,,,,,,,,,7700.31,,,,9032.41,,,,6031.25,,,15260.17,15868.67,,,,7091.94,
10100,AL,13823.0,15508.07,23934.81,18159.59,,15315.39,,,,,30927.33,15447.71,19600.78,,,27203.82,24671.52,,,19577.58,16555.31,,15072.64,,,,52746.5,68964.78,50039.51,,43549.89,77026.44,,,,,27874.77,22906.78,20820.79,17783.25,,,,,20882.15,11198.16,7934.56,13363.22,12722.65,,,,32362.9,,,,30343.83,18149.68,14657.96,,23848.42,13874.99,,16631.5,26654.71,,,57025.05,34417.42,,45831.76,30990.28,,43082.17,,15212.55,16391.91,28375.25,14334.7,18868.15,15517.8,20114.68,15472.24,23049.16,18409.5,18278.26,14702.41,23658.72,13127.73,26223.82,16035.36,77879.85,,30128.2,19448.47,,,,14217.91,
10101,AL,,,,23104.46,,,,,,,,,,,,34483.71,29891.83,24500.17,18819.82,37533.33,,,,,,,,,,,,,,30942.08,,,,,24778.92,20259.83,,,,,24007.18,20482.86,19712.93,,26523.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15520.64,,,26608.27,22606.8,,,,,,,40750.48,,15154.47,,,,
10102,AL,,,,,,,,,,,,,,,,,,,,,,6227.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6019.0,,,,,,,,,,,,,
10103,AL,57229.0,37073.0,75642.55,47081.62,,33325.63,37102.0,57588.06,39198.57,124233.67,86426.31,36843.81,90720.09,,,60792.13,69928.22,37266.5,47282.55,75851.54,45134.5,,47371.07,,106399.19,158593.67,58062.76,166809.53,107948.44,140993.95,88802.56,129151.0,140699.1,97857.13,51029.26,,95712.41,44933.33,51500.15,31560.47,23881.0,,40043.0,33177.18,61023.78,27404.97,15985.75,29777.5,22914.3,71856.32,30797.83,,136958.39,96000.38,,,53437.26,35092.48,48836.3,22891.0,60128.71,37196.41,49155.54,39193.19,92626.38,60588.45,128959.5,,89844.7,,,99509.0,,,,,,,39145.21,60757.86,27726.44,51646.62,37268.21,52024.32,32905.28,53017.14,44239.1,83117.05,39833.67,,40905.39,219337.24,237238.48,94706.61,69295.44,,,,36070.62,170151.65
10104,AL,115909.33,81669.14,131956.95,65408.02,60985.81,59324.64,,,52733.0,213965.27,,40245.36,169859.31,,,102250.92,68674.6,59761.74,28698.14,94937.2,51274.45,23428.45,46619.67,350811.23,213447.32,458031.91,234706.2,223985.65,178078.51,268618.82,169049.28,,,117237.4,59281.89,,114249.16,66730.82,97439.95,45005.68,36562.6,,,54829.13,119783.11,44923.39,29724.64,53880.21,42920.55,174795.48,40764.33,320576.04,198770.08,125118.55,,65461.57,87315.22,57775.21,54113.23,,86235.57,49931.1,,72946.04,,70433.15,203871.53,212927.09,142568.02,120156.6,228733.53,133040.06,99659.67,180894.53,24921.0,55844.73,,,47307.11,,57963.68,105285.15,58856.49,109494.03,46107.15,61105.09,44572.87,,,105241.48,39641.48,385268.19,452098.64,120115.96,69443.81,37241.69,71144.46,,42009.89,339607.1
10108,AL,,,37723.12,24336.0,,17378.88,,,,,,,62024.0,,,35885.89,27899.86,20914.47,,36060.07,21052.38,19002.67,,,,,,,,,,,,,,,,,25551.81,22302.65,13964.0,,,22218.5,30597.0,13685.54,12891.62,,14203.92,,,,,,,20140.45,,,,,,19352.71,,,,17101.73,,,,,,,,,,,,42881.73,19383.52,,17787.32,,18569.62,32266.42,15548.8,18816.29,20784.96,40661.45,,,15793.92,,,41257.67,29333.38,,,,,
10109,AL,,,,,,,,,,,,,,,,,,,,,12856.12,8944.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7650.0,,,,7897.93,,,,7200.23,,,,,,,,,,,,,
10110,AL,,,,,,,,,,,,,,,,,,,17810.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15155.79,,,,,,,,,,,,,,,,,
10112,AL,,,,,,,,,,,,,,,,,,,,,12424.75,8767.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6385.45,,,,,,,,,,,,,,,,,5457.0,,,,6608.0,,,,,,,,8663.54,,,,,6246.75,,,,
10113,AL,15653.14,16500.89,44872.37,22785.3,15231.3,17057.93,18220.94,31100.48,14607.48,89705.91,25490.35,20360.36,41123.35,23175.74,37220.85,36503.77,26434.47,21903.04,15302.37,24858.8,18035.79,13482.76,20210.55,95141.78,45956.12,41903.31,37890.55,55651.15,39327.75,42371.18,29025.93,49677.04,69403.07,29114.0,19814.31,,36465.22,23239.68,29186.8,18369.85,14102.49,25159.28,18746.29,15861.38,26896.67,13952.96,11368.55,17217.55,14850.37,26903.75,23226.92,95291.88,48184.7,30908.45,,20665.07,30294.98,17705.17,18137.74,11703.14,25431.68,15228.69,28566.39,17743.68,36504.48,16319.33,38971.89,59782.36,26291.83,24693.47,48178.14,36793.65,24860.33,28331.5,10824.88,16607.95,11773.58,35947.12,13346.49,30384.93,18357.67,20418.68,17381.46,45359.27,17555.94,23164.0,14747.79,36487.62,20040.65,29527.93,17212.56,100345.85,107597.9,41690.59,23087.17,12249.6,24469.39,11133.33,13620.24,82994.34
10114,AL,,,,,23105.08,27489.19,,,,,,,,,,48854.71,45523.98,22421.32,28033.27,49868.88,35633.61,,,,,,,,,,,,,54074.32,,,,41126.93,37060.12,35293.93,,,,,,18329.82,17368.91,24740.18,18510.64,,,,77348.62,,,,,28208.37,18182.64,21186.0,,25079.24,,,,,,,43409.21,,,,,,,25309.43,,,33739.12,,20979.25,,21184.25,53402.68,34576.08,31711.67,23671.8,,,,,112942.88,,62430.1,38568.52,,,,,
10118,AL,,,46234.74,49657.52,,42430.25,,42548.09,47195.86,,,,46655.18,,,29748.6,36210.18,39454.0,,48538.41,49340.4,,35438.47,,,,,,83908.82,,,,,47484.13,,41820.82,,,41122.08,28987.66,19726.58,,,,41382.9,,,,26927.33,,,,,,,,55077.67,41132.24,43019.5,,50214.47,43370.12,,,,,,,,,,,,,,,,,29238.27,46349.53,37786.7,34263.72,34728.12,45810.11,31424.87,40757.42,28353.92,,,,32119.04,102922.85,,55458.05,40545.59,,,,,
10120,AL,,,,14104.88,,,,,,,,,,,,14042.31,,,,,13176.05,,12066.55,,,,,,,,,,,,,,,,14086.58,10658.64,,,,,,,,,,,,,,,,,,,,,,13910.21,,,,,,,,,,,,,,,,,,,,,12855.84,,12166.36,,14774.65,,,,11126.47,,,17155.25,13605.82,,,,,
10125,AL,,,,,,21394.8,,,,,,,,,,,24607.79,21204.38,19050.77,,25200.7,22477.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20029.43,,,,,,,,,,,,,,,,,17250.86,,,,,,,,18766.3,,,,,,,37390.36,,,,,,
10126,AL,,,,,,,,,,,,,,,,,26361.33,25142.53,17623.29,,33718.0,20324.62,,,,,,,,,,,,,,,,,24667.35,,,,,,,,14864.08,,,,,,,,,,,,,,,,,,,,,,52620.17,,,,,,,,,,17051.21,,,,,42716.88,32843.58,,25635.19,,,,,,,64896.96,41099.9,,,,,
10128,AL,,,,,,,,,,,,,,,,,,,7557.17,,7906.16,6419.38,,,,,,,,,,,,,,,,,,,7277.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5957.09,,,,6049.87,,,,5553.13,,,,6025.86,,,,7962.0,,,,,
10129,AL,,,,,,,,,,,,,,,,,14390.79,9478.0,,,,,,,,,,,,,,,,,,,,,17044.13,,,,,,,,,,,,,,,,,,,13438.54,,,,11037.81,,,,,,,20248.23,,,,,,,,,,9715.0,,,,,,10089.93,,9319.37,17842.24,,,,,,21209.62,,,,,,
10130,AL,,,,,,,,,,,,,,,,,29456.06,27484.38,17384.72,43463.11,21500.46,19178.13,,,,,,,,,,,,,,,,,32175.48,20472.48,22334.83,,,,,,,,,,,,,,,,,,,,,22376.0,,,,,,,,,,,,,,,,,21167.76,,,,17862.24,,22339.54,,19639.83,,,,,,,39975.9,21000.2,,,,,
10131,AL,,51728.92,99472.88,67261.06,55205.88,55488.81,73384.0,,51650.69,,,,129828.85,79803.8,,83262.35,80492.33,74547.78,47461.3,83139.39,54906.57,42927.12,54323.88,,170186.86,,,293380.71,233589.96,,,,,137633.78,90920.75,80529.93,,90966.82,80528.23,47481.0,34376.29,,48035.0,,78159.0,48867.62,43810.17,48385.26,43954.86,,,,119231.24,84583.59,,45626.23,115155.88,68334.7,61134.04,46698.08,107424.61,52545.91,,,,72090.06,219306.77,178534.2,109559.8,113198.77,,117079.04,88606.0,137738.84,,59368.96,,,55103.53,,66133.59,57544.22,42392.96,80156.05,60268.98,71605.0,44122.09,93511.11,,90050.62,54399.26,247774.77,,145114.43,76120.41,32085.79,146146.67,55543.67,49082.6,
10138,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17983.11,,,,
10139,AL,147671.77,,117397.65,87594.81,64316.62,64089.8,66706.74,,71966.85,233977.79,133362.31,73106.25,147468.23,,,86656.22,88745.05,60506.19,,105305.26,73704.95,63694.5,62654.29,,136175.2,,139960.15,272280.68,157653.93,148893.81,152680.0,207081.87,229942.31,97844.31,78833.55,50043.75,162889.14,81182.82,102334.95,69285.74,41177.95,,99564.33,45431.88,113589.45,45796.69,51278.4,57424.71,53557.27,158666.14,,379083.08,211619.45,108693.17,,93865.5,,69630.66,88724.85,,106527.69,63290.71,,89368.41,139094.4,86959.78,133490.97,200413.46,125496.25,94554.28,,108344.98,87041.28,157433.28,40914.73,73487.06,43456.38,,53006.57,,64160.74,80414.65,68998.28,122262.76,74837.14,79463.32,60084.15,101380.0,,,72618.39,439506.97,385338.55,151395.61,105793.95,,102115.85,41671.32,53902.11,287193.25
10144,AL,,,23765.83,18598.29,17931.0,16931.75,,,14291.54,,20922.0,,19963.79,,,17663.62,19297.36,14421.44,10123.94,20572.14,14073.51,,14136.41,72798.58,38185.86,,,74010.67,60251.37,,,,,28966.45,25133.31,,38948.0,26956.54,18598.44,12211.13,10817.04,,,,21345.48,11349.04,8727.17,13185.0,14440.6,,,69326.93,49370.18,,,14864.17,28898.12,18850.51,10426.45,,13556.0,12319.64,,,,,61695.83,,37713.18,,,33042.63,,47184.74,,10818.92,,,9496.05,,8950.17,19674.06,13386.0,25052.75,14516.16,15194.79,11403.89,,,,14934.95,83733.44,,24976.4,15373.37,,,,13023.14,
10146,AL,,,,,,,,,,,,,,,,,,24433.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15468.48,,,,17445.5,,,,,,,48250.31,,12247.76,,,,
10148,AL,,,,,,7615.08,,,,,,,,,,,10778.46,10179.72,8334.18,14206.86,10665.2,10965.05,,,,,,,,,,,,,,,,,10919.0,10788.35,,,,,,,,7773.4,6643.67,,,,,,,,,,,,12968.25,9225.5,,,,,,,,,,,,,,,,,6831.76,,,,7547.26,,,10362.5,8817.14,,,,,,,16037.6,14980.09,,,,7439.5,
10149,AL,,,,24662.19,,,,,,,,,,,,34184.2,42305.15,31347.0,,36872.89,26339.13,,23173.5,,61082.85,,,,,,,,,36113.5,,,,,34421.66,19243.71,,,,,23804.17,19192.43,10726.72,,,70076.35,,107098.09,54345.67,35467.48,108282.23,32089.63,60519.15,21097.69,18489.1,,28925.45,21435.61,,31819.44,45225.18,,,,,,,,,,,,,,20246.93,,18591.0,27244.4,15944.59,53161.12,18973.21,27275.71,20412.5,37494.79,,,17487.19,110001.93,,54763.76,30949.02,,,,,
10150,AL,,,,,,,,,,,,,,,,,,,30805.91,,52731.62,,,,,,,,,,,,,,,,,,,,32885.67,,,,,,,,,,,,,,,,,,,,,42256.92,,,,,,,,,,,,,,,,,,,,,38866.75,,,,36021.25,,,,,,,57687.91,,,,,,
10157,AL,,,,,,,,,,,,,,,,32871.82,20663.63,17469.04,10853.67,29370.47,24551.15,14836.0,,,,,,,,,,,,,,,,,21627.7,,,,,,,,,,,,,,,,,,,27801.64,,,,15867.46,,,,,,,,,,,,,,,,,16882.5,,15147.45,,13761.8,48480.45,16581.61,16561.13,14351.0,,,,14247.67,,,34891.31,,,,,,
10158,AL,,,,,,23294.58,,,,,,,,,,,28114.81,24797.29,19336.0,,25553.39,,23753.5,,,,,,,,,,,,,,,,,23059.65,,,,,,,,19404.86,,,,,,,,,,22833.14,,,,19383.91,,,,,,,70358.98,,,,,,,,,,23577.35,,,,19101.92,,,,21349.9,,,,23191.62,,,44033.27,31728.55,,,16197.31,23101.75,
10164,AL,,,,,,,,,,,,,54295.92,,,53444.17,30109.92,31427.77,,41933.55,33135.38,,,,103994.0,,,,,,,,,32291.04,,,,,31572.84,19344.14,,,,,28313.69,18383.29,,,,,,,,,,,50013.54,29133.88,,,,24566.97,,,,,,,51809.48,,,,,,,,,,28016.05,,26868.27,34895.93,20158.0,25435.06,29359.33,21086.05,18856.75,,,,,,,42749.41,23868.0,7962.69,,,,
10168,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62236.69,,38539.84,32246.09,,41995.5,32943.64,45373.4,,,,,,,,,,,,,,,,,,,,,,,,,,
10169,AL,,,,,,,,,,,,,,,,,20077.44,,,,,,,,,,,,,,,,,,,,,,19957.93,15399.83,,,,,,,,,,,,,,,,,,,,,,18833.22,,,,,,,,,,,,,,,,,,,,,,,13283.54,,13296.63,,,,,,,21987.5,,,,,,
10173,AL,,,,,,,,,,,,,,,,,20160.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25598.36,,,,,,,,,,,,,,,,,,,,,,,,,22131.55,,,,,,,32641.36,,,,,,
20001,AK,57731.59,,108780.89,64515.08,37341.19,,,,46554.4,146867.25,82041.18,44792.15,98683.91,,,78403.31,83782.45,58161.07,,71365.38,40040.22,,,,146190.0,156247.42,101808.15,172059.68,111394.07,193222.15,100406.87,,356805.71,83216.98,55706.0,,133660.86,60336.17,82677.11,54923.24,,,64978.67,,84194.27,41598.11,,42041.53,,120153.0,50403.17,188775.0,107063.96,66089.57,,,92247.2,49202.18,43874.83,28096.62,64307.67,49796.1,67395.62,35948.92,73706.42,,117918.67,154551.48,68371.48,64823.08,141113.41,99139.79,69894.42,78147.41,,,,74228.09,34093.88,65585.23,40015.42,67566.49,32277.06,87709.04,43609.84,105558.73,40374.97,100605.79,49717.53,,78108.36,218241.55,257485.46,93796.22,53717.69,,82228.15,42025.73,44850.5,225678.59
20006,AK,,,101886.31,78113.45,,,28076.09,,36833.73,,,,68857.25,,,59616.13,78400.61,,,57549.71,40023.94,,,,140997.71,,,,148967.71,,,,,,,57606.4,,91217.91,72191.38,42440.67,,,,,77070.67,35912.28,,,,,,172406.92,102496.31,83319.36,,,111012.15,56682.47,,,,37156.5,,,,,,,103565.94,,149425.42,119702.61,,149767.93,,,,,49505.83,,39371.17,,34633.27,120275.73,,43287.53,31425.13,,,,,216008.62,,85022.16,50691.93,,,,,
20008,AK,,,,62778.94,,,,,,,,,,,,,,,,46306.25,25067.94,20510.63,,,,,,,,,,,,,,,,,28675.27,36902.76,,,,,,,,,,,,,,,,,,27154.47,,,,,,,,,,,50818.44,,,,,,,,,,27536.29,,,,,,,,,,,,,,,46966.96,28898.4,,,,,
20012,AK,37984.91,,,48464.62,,,,,,,,,,,,57256.64,31115.08,,,38302.82,28585.93,,,,,,,,80578.6,,,,,71747.29,,,,59644.45,37933.69,28382.53,,,,,,,,,,,,,63203.26,43858.42,,,,32743.46,,,,34430.67,,,,,,,60164.95,,,,,,,,,,,,,,,43855.42,40973.79,,,,,,,,,60077.37,33779.15,,,,,
20017,AK,71794.62,,80721.23,49844.77,,,,,,,,,,,,65858.84,60496.56,,,56512.33,,,,,116079.67,,,242706.84,142122.14,,,,,85470.86,,,,61092.4,71998.86,46345.64,,,,,,,,,,,,,144463.86,95780.5,,,63493.11,43295.87,,,84608.58,40547.19,,,,,239793.7,,121892.66,142294.75,,141697.12,,154854.85,,,,,,,30049.94,,28573.5,97442.35,36637.64,,34682.33,67583.47,,,,233365.26,,90420.92,46651.48,,73943.09,,,
20018,AK,,,,,,,,,,,,,,,,,,17868.92,20007.92,,21302.67,14340.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18217.15,,,,,,,,,,,,,,,22085.64,,,,,,
20024,AK,,,,37335.18,,,,,,,,,,,,43655.31,41125.65,,,,31965.86,,,,,,,,,,,,,,,,,,51336.58,36141.93,22648.56,,,,,,,,,,,,,,,,,30199.27,,,,,,,,,102167.21,,68570.48,,,,,,,,,,25842.42,,,,,,,,27550.0,,,,32398.91,,,53794.86,35835.56,,,,,
20026,AK,,,74404.0,55363.62,,,,,,,,,,,,75334.21,36301.08,35740.21,27861.09,,28886.06,,,,103489.92,,,,110046.92,,,,,67107.29,40079.33,,,,43989.71,46474.27,,,,,,27329.63,,,,,,230172.82,119822.81,73773.45,,,,43617.86,,,75007.58,35316.32,,,,,,,77644.17,,79299.73,68475.04,57615.0,,,,,,24062.33,,,69250.33,37954.12,55484.69,35480.12,,,,,,,199962.14,243876.0,70766.51,47005.31,28606.45,,,,
30001,AZ,,,,,,,,,,,,,,,,,38665.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77040.58,,,,,,
30002,AZ,45313.48,,72687.07,42565.59,41751.82,,,90490.16,30848.05,165762.97,71976.54,,68832.0,75363.42,56372.42,46221.27,46957.83,,,47198.05,,,,,79488.84,164104.2,109227.43,147442.02,103707.1,96354.15,89465.84,115233.76,182432.47,73929.52,52570.29,,113916.86,61758.71,59103.99,33915.26,,143493.08,34034.87,,66468.0,36417.83,30406.14,47157.06,,83253.26,,199129.58,92041.59,71924.11,,39535.15,65217.27,40822.17,26476.12,,56636.09,32939.1,105696.74,42412.14,,57976.92,139180.34,109149.6,71484.57,,121110.89,67881.83,58443.88,65393.95,,31663.63,,,26505.77,65049.17,37359.25,47691.51,36212.77,54936.34,33645.02,54252.71,37248.42,98770.64,44362.28,,21674.46,199475.97,250731.91,69917.58,38540.83,,44896.59,22613.88,,184560.73
30006,AZ,29502.38,21950.54,45774.58,32539.63,26082.23,22772.83,21951.54,31752.27,24195.18,91172.77,38662.54,23961.37,43600.18,26773.1,40138.18,32982.62,29688.23,24375.83,,35044.62,28755.91,24699.21,21323.38,,61705.46,75165.11,65144.05,72386.64,54443.11,113421.18,67110.32,85430.06,114926.74,40401.02,27760.11,24670.43,54277.36,35480.15,32279.78,23236.56,18100.47,30751.6,21991.3,20992.56,38322.75,22009.86,17913.11,21299.71,25367.67,37503.68,22054.0,123127.12,73154.95,44339.72,51729.69,33201.14,44984.74,28290.35,27584.18,18800.05,35557.6,25931.99,38660.05,27942.43,51982.88,34797.67,88247.55,60004.18,36163.44,52341.5,55099.54,45251.24,38204.96,42463.76,16312.32,22579.51,16867.77,34189.44,19558.33,42176.64,22659.5,29064.57,21222.9,40308.21,24895.83,28995.53,21609.54,39578.06,23938.88,31712.25,28604.05,152883.21,,53769.59,31884.14,25999.08,40393.55,25321.94,18744.92,103881.05
30007,AZ,,,62196.67,43885.76,38879.83,,,,,,62383.0,,64928.15,,,60110.97,53540.33,,,55973.7,,,,,,,,155792.73,97448.91,,83274.75,,,,,,92177.25,67241.89,53250.71,,,,,,54531.71,41592.32,26089.2,,,,,171908.62,110323.47,,,47999.38,,42069.92,43569.18,32393.84,,36285.94,,,,,,,60246.91,,,83835.26,,65938.26,,,,,43681.42,,,77910.53,,61034.77,48688.81,48114.67,40470.18,,,,,210744.94,,86352.39,71704.48,,49926.46,,,
30010,AZ,,,70348.37,44349.34,42415.7,32919.03,,58086.83,30517.92,,45067.55,,46218.64,,,52030.82,38940.09,33651.86,,49632.93,34011.11,,,,,,,135442.86,89080.69,116267.29,186498.67,157905.54,,79813.89,35684.93,,,48491.95,42988.44,32906.11,,,,,49958.71,31819.15,31006.04,34740.93,32765.47,68030.77,,172941.87,92534.62,,,45942.27,70377.73,36686.88,31971.94,24441.5,32319.36,35299.11,,35810.93,,,112313.4,,78678.73,,,78335.94,,,,30111.0,,68264.0,33551.26,,40048.15,37283.41,28935.36,59769.52,35789.71,49779.68,33461.2,,,50486.77,25763.79,192413.67,,74693.69,42005.42,,,,27291.61,
